编号	名称	图标	品质	内观	性别	是否可以批量使用	职业限制	等级限制	物品等级	拾取分类	羽化等级	物品类别	部位	耐久度	出售价格	叠加上限	持有类型	是否可丢弃	是否可销毁	力量需求	悟性需求	身法需求	根骨需求	经脉需求	CD时间	CD类别	掉落模型ID	模型ID	物攻下限	物攻上限	魔攻下限	魔攻上限	道攻下限	道攻上限	物防下限	物防上限	魔防下限	魔防上限	物免	魔免	命中	暴击	闪避	生命值	魔法值	默认值	随机属性组	目标类型	合法对象	使用成功率	附加功能ID	功能参数	功能数据	描述	掉落说明	使用说明	编辑器目录
06060	虎魄腰带	items/16112	0	16112	2	0	1	90	90	1	1	1	6	23000	6500	1	0	1	1	0	0	0	0	0	0				0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0						
06061	虎魄腰带	items/16112	1	16112	2	0	1	90	90	2	1	1	6	23000	6500	1	0	1	1	0	0	0	0	0	0				0	0	0	0	0	0	0	5	0	1	0	0	0	0	0	0	0	0	23	0	0	0	0						
06062	虎魄腰带	items/16112	2	16112	2	0	1	90	90	3	1	1	6	23000	6500	1	0	1	1	0	0	0	0	0	0				0	0	0	0	0	0	1	9	0	2	0	0	0	0	0	0	0	0	23	0	0	0	0						
06063	虎魄腰带	items/16112	3	16112	2	0	1	90	90	4	1	1	6	23000	6500	1	0	1	1	0	0	0	0	0	0				0	0	0	0	0	0	1	13	0	3	0	0	0	0	0	0	0	0	23	0	0	0	0						
06064	虎魄腰带	items/16112	4	16112	2	0	1	90	90	5	1	1	6	23000	6500	1	0	1	1	0	0	0	0	0	0				0	0	0	0	0	0	2	17	0	4	0	0	0	0	0	0	0	0	23	0	0	0	0						
06065	诛神腰带	items/16113	0	16113	2	0	2	90	90	1	1	1	6	23000	6500	1	0	1	1	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	23	0	0	0	0						
06066	诛神腰带	items/16113	1	16113	2	0	2	90	90	2	1	1	6	23000	6500	1	0	1	1	0	0	0	0	0	0				0	0	0	0	0	0	0	1	0	4	0	0	0	0	0	0	0	0	23	0	0	0	0						
06067	诛神腰带	items/16113	2	16113	2	0	2	90	90	3	1	1	6	23000	6500	1	0	1	1	0	0	0	0	0	0				0	0	0	0	0	0	0	2	1	7	0	0	0	0	0	0	0	0	23	0	0	0	0						
06068	诛神腰带	items/16113	3	16113	2	0	2	90	90	4	1	1	6	23000	6500	1	0	1	1	0	0	0	0	0	0				0	0	0	0	0	0	0	4	1	10	0	0	0	0	0	0	0	0	23	0	0	0	0						
06069	诛神腰带	items/16113	4	16113	2	0	2	90	90	5	1	1	6	23000	6500	1	0	1	1	0	0	0	0	0	0				0	0	0	0	0	0	0	5	1	13	0	0	0	0	0	0	0	0	23	0	0	0	0						
06070	尊云腰带	items/16114	0	16114	2	0	4	90	90	1	1	1	6	23000	6500	1	0	1	1	0	0	0	0	0	0				0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	23	0	0	0	0						
06071	尊云腰带	items/16114	1	16114	2	0	4	90	90	2	1	1	6	23000	6500	1	0	1	1	0	0	0	0	0	0				0	0	0	0	0	0	0	3	0	2	0	0	0	0	0	0	0	0	23	0	0	0	0						
06072	尊云腰带	items/16114	2	16114	2	0	4	90	90	3	1	1	6	23000	6500	1	0	1	1	0	0	0	0	0	0				0	0	0	0	0	0	0	5	0	4	0	0	0	0	0	0	0	0	23	0	0	0	0						
06073	尊云腰带	items/16114	3	16114	2	0	4	90	90	4	1	1	6	23000	6500	1	0	1	1	0	0	0	0	0	0				0	0	0	0	0	0	0	7	0	6	0	0	0	0	0	0	0	0	23	0	0	0	0						
06074	尊云腰带	items/16114	4	16114	2	0	4	90	90	5	1	1	6	23000	6500	1	0	1	1	0	0	0	0	0	0				0	0	0	0	0	0	1	9	1	8	0	0	0	0	0	0	0	0	23	0	0	0	0						
06075	弑天腰带	items/16115	0	16115	2	0	1	100	100	1	1	1	6	23000	6500	1	0	1	1	0	0	0	0	0	0				0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0						
06076	弑天腰带	items/16115	1	16115	2	0	1	100	100	2	1	1	6	23000	6500	1	0	1	1	0	0	0	0	0	0				0	0	0	0	0	0	0	7	0	1	0	0	0	0	0	0	0	0	24	0	0	0	0						
06077	弑天腰带	items/16115	2	16115	2	0	1	100	100	3	1	1	6	23000	6500	1	0	1	1	0	0	0	0	0	0				0	0	0	0	0	0	1	12	0	3	0	0	0	0	0	0	0	0	24	0	0	0	0						
06078	弑天腰带	items/16115	3	16115	2	0	1	100	100	4	1	1	6	23000	6500	1	0	1	1	0	0	0	0	0	0				0	0	0	0	0	0	2	16	0	4	0	0	0	0	0	0	0	0	24	0	0	0	0						
06079	弑天腰带	items/16115	4	16115	2	0	1	100	100	5	1	1	6	23000	6500	1	0	1	1	0	0	0	0	0	0				0	0	0	0	0	0	2	21	0	5	0	0	0	0	0	0	0	0	24	0	0	0	0						
06080	妖月腰带	items/16116	0	16116	2	0	2	100	100	1	1	1	6	23000	6500	1	0	1	1	0	0	0	0	0	0				0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	24	0	0	0	0						
06081	妖月腰带	items/16116	1	16116	2	0	2	100	100	2	1	1	6	23000	6500	1	0	1	1	0	0	0	0	0	0				0	0	0	0	0	0	0	2	0	5	0	0	0	0	0	0	0	0	24	0	0	0	0						
06082	妖月腰带	items/16116	2	16116	2	0	2	100	100	3	1	1	6	23000	6500	1	0	1	1	0	0	0	0	0	0				0	0	0	0	0	0	0	3	1	9	0	0	0	0	0	0	0	0	24	0	0	0	0						
06083	妖月腰带	items/16116	3	16116	2	0	2	100	100	4	1	1	6	23000	6500	1	0	1	1	0	0	0	0	0	0				0	0	0	0	0	0	0	5	1	13	0	0	0	0	0	0	0	0	24	0	0	0	0						
06084	妖月腰带	items/16116	4	16116	2	0	2	100	100	5	1	1	6	23000	6500	1	0	1	1	0	0	0	0	0	0				0	0	0	0	0	0	0	6	2	17	0	0	0	0	0	0	0	0	24	0	0	0	0						
06085	寒天腰带	items/16117	0	16117	2	0	4	100	100	1	1	1	6	23000	6500	1	0	1	1	0	0	0	0	0	0				0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	24	0	0	0	0						
06086	寒天腰带	items/16117	1	16117	2	0	4	100	100	2	1	1	6	23000	6500	1	0	1	1	0	0	0	0	0	0				0	0	0	0	0	0	0	3	0	3	0	0	0	0	0	0	0	0	24	0	0	0	0						
06087	寒天腰带	items/16117	2	16117	2	0	4	100	100	3	1	1	6	23000	6500	1	0	1	1	0	0	0	0	0	0				0	0	0	0	0	0	0	6	0	5	0	0	0	0	0	0	0	0	24	0	0	0	0						
06088	寒天腰带	items/16117	3	16117	2	0	4	100	100	4	1	1	6	23000	6500	1	0	1	1	0	0	0	0	0	0				0	0	0	0	0	0	1	9	1	8	0	0	0	0	0	0	0	0	24	0	0	0	0						
06089	寒天腰带	items/16117	4	16117	2	0	4	100	100	5	1	1	6	23000	6500	1	0	1	1	0	0	0	0	0	0				0	0	0	0	0	0	1	11	1	10	0	0	0	0	0	0	0	0	24	0	0	0	0						
#翅膀																																																									
#血符																																																									
10000	血符0级·战	items/70100	1	70100	2	0	1	30	30	0	0	4	10	15000	5000	1	1	1	1	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
10001	血符1级·战	items/70100	1	70100	2	0	1	30	30	0	0	4	10	15000	5000	1	1	1	1	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0						
10002	血符2级·战	items/70100	1	70100	2	0	1	30	30	0	0	4	10	15000	5000	1	1	1	1	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	0	0	0	0	0	0	0						
10003	血符3级·战	items/70101	1	70101	2	0	1	30	30	0	0	4	10	15000	5000	1	1	1	1	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	180	0	0	0	0	0	0	0						
10004	血符4级·战	items/70101	1	70101	2	0	1	30	30	0	0	4	10	15000	5000	1	1	1	1	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	270	0	0	0	0	0	0	0						
10005	血符5级·战	items/70102	1	70102	2	0	1	30	30	0	0	4	10	15000	5000	1	1	1	1	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	360	0	0	0	0	0	0	0						
10006	血符6级·战	items/70103	2	70103	2	0	1	35	35	0	0	4	10	15000	5000	1	1	1	1	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	450	0	0	0	0	0	0	0						
10007	血符7级·战	items/70104	2	70104	2	0	1	35	35	0	0	4	10	15000	5000	1	1	1	1	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	540	0	0	0	0	0	0	0						
10008	血符8级·战	items/70105	2	70105	2	0	1	35	35	0	0	4	10	15000	5000	1	1	1	1	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	720	0	0	0	0	0	0	0						
10009	血符9级·战	items/70106	2	70106	2	0	1	35	35	0	0	4	10	15000	5000	1	1	1	1	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	900	0	0	0	0	0	0	0						
10010	血符10级·战	items/70107	2	70107	2	0	1	35	35	0	0	4	10	15000	5000	1	1	1	1	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1125	0	0	0	0	0	0	0						
10011	血符0级·法	items/70100	1	70100	2	0	2	30	30	0	0	4	10	15000	5000	1	1	1	1	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
10012	血符1级·法	items/70100	1	70100	2	0	2	30	30	0	0	4	10	15000	5000	1	1	1	1	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0						
10013	血符2级·法	items/70100	1	70100	2	0	2	30	30	0	0	4	10	15000	5000	1	1	1	1	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0						
10014	血符3级·法	items/70101	1	70101	2	0	2	30	30	0	0	4	10	15000	5000	1	1	1	1	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	0	0	0	0	0	0	0						
10015	血符4级·法	items/70101	1	70101	2	0	2	30	30	0	0	4	10	15000	5000	1	1	1	1	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108	0	0	0	0	0	0	0						
10016	血符5级·法	items/70102	1	70102	2	0	2	30	30	0	0	4	10	15000	5000	1	1	1	1	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	144	0	0	0	0	0	0	0						
10017	血符6级·法	items/70103	2	70103	2	0	2	35	35	0	0	4	10	15000	5000	1	1	1	1	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	180	0	0	0	0	0	0	0						
10018	血符7级·法	items/70104	2	70104	2	0	2	35	35	0	0	4	10	15000	5000	1	1	1	1	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	216	0	0	0	0	0	0	0						
10019	血符8级·法	items/70105	2	70105	2	0	2	35	35	0	0	4	10	15000	5000	1	1	1	1	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	288	0	0	0	0	0	0	0						
10020	血符9级·法	items/70106	2	70106	2	0	2	35	35	0	0	4	10	15000	5000	1	1	1	1	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	360	0	0	0	0	0	0	0						
10021	血符10级·法	items/70107	2	70107	2	0	2	35	35	0	0	4	10	15000	5000	1	1	1	1	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	450	0	0	0	0	0	0	0						
10022	血符0级·道	items/70100	1	70100	2	0	4	30	30	0	0	4	10	15000	5000	1	1	1	1	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
10023	血符1级·道	items/70100	1	70100	2	0	4	30	30	0	0	4	10	15000	5000	1	1	1	1	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0						
10024	血符2级·道	items/70100	1	70100	2	0	4	30	30	0	0	4	10	15000	5000	1	1	1	1	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	0	0	0	0	0	0	0						
10025	血符3级·道	items/70101	1	70101	2	0	4	30	30	0	0	4	10	15000	5000	1	1	1	1	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	108	0	0	0	0	0	0	0						
10026	血符4级·道	items/70101	1	70101	2	0	4	30	30	0	0	4	10	15000	5000	1	1	1	1	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	162	0	0	0	0	0	0	0						
10027	血符5级·道	items/70102	1	70102	2	0	4	30	30	0	0	4	10	15000	5000	1	1	1	1	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	216	0	0	0	0	0	0	0						
10028	血符6级·道	items/70103	2	70103	2	0	4	35	35	0	0	4	10	15000	5000	1	1	1	1	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	270	0	0	0	0	0	0	0						
10029	血符7级·道	items/70104	2	70104	2	0	4	35	35	0	0	4	10	15000	5000	1	1	1	1	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	324	0	0	0	0	0	0	0						
10030	血符8级·道	items/70105	2	70105	2	0	4	35	35	0	0	4	10	15000	5000	1	1	1	1	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	432	0	0	0	0	0	0	0						
10031	血符9级·道	items/70106	2	70106	2	0	4	35	35	0	0	4	10	15000	5000	1	1	1	1	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	540	0	0	0	0	0	0	0						
10032	血符10级·道	items/70107	2	70107	2	0	4	35	35	0	0	4	10	15000	5000	1	1	1	1	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	675	0	0	0	0	0	0	0						
#护盾																																																									
11000	护盾0级·站	items/60000	1	60000	2	0	1	30	30	0	0	4	11	15000	5000	1	1	1	1	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
11001	护盾1级·站	items/60000	1	60000	2	0	1	30	30	0	0	4	11	15000	5000	1	1	1	1	0	0	0	0	0	0				0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
11002	护盾2级·站	items/60001	1	60001	2	0	1	30	30	0	0	4	11	15000	5000	1	1	1	1	0	0	0	0	0	0				0	0	0	0	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0						
11003	护盾3级·站	items/60002	1	60002	2	0	1	30	30	0	0	4	11	15000	5000	1	1	1	1	0	0	0	0	0	0				0	0	0	0	0	0	0	6	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0						
11004	护盾4级·站	items/60003	2	60003	2	0	1	30	30	0	0	4	11	15000	5000	1	1	1	1	0	0	0	0	0	0				0	0	0	0	0	0	0	9	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0						
11005	护盾5级·站	items/60004	2	60004	2	0	1	30	30	0	0	4	11	15000	5000	1	1	1	1	0	0	0	0	0	0				0	0	0	0	0	0	0	12	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0						
11006	护盾6级·站	items/60005	2	60005	2	0	1	35	35	0	0	4	11	15000	5000	1	1	1	1	0	0	0	0	0	0				0	0	0	0	0	0	0	16	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0						
11007	护盾7级·站	items/60006	3	60006	2	0	1	35	35	0	0	4	11	15000	5000	1	1	1	1	0	0	0	0	0	0				0	0	0	0	0	0	0	19	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0						
11008	护盾8级·站	items/60007	3	60007	2	0	1	35	35	0	0	4	11	15000	5000	1	1	1	1	0	0	0	0	0	0				0	0	0	0	0	0	0	25	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0						
11009	护盾9级·站	items/60008	3	60008	2	0	1	35	35	0	0	4	11	15000	5000	1	1	1	1	0	0	0	0	0	0				0	0	0	0	0	0	0	32	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0						
11010	护盾10级·站	items/60009	4	60009	2	0	1	35	35	0	0	4	11	15000	5000	1	1	1	1	0	0	0	0	0	0				0	0	0	0	0	0	0	40	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0						
11011	护盾0级·法	items/60000	1	60000	2	0	2	30	30	0	0	4	11	15000	5000	1	1	1	1	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
11012	护盾1级·法	items/60000	1	60000	2	0	2	30	30	0	0	4	11	15000	5000	1	1	1	1	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0						
11013	护盾2级·法	items/60001	1	60001	2	0	2	30	30	0	0	4	11	15000	5000	1	1	1	1	0	0	0	0	0	0				0	0	0	0	0	0	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0						
11014	护盾3级·法	items/60002	1	60002	2	0	2	30	30	0	0	4	11	15000	5000	1	1	1	1	0	0	0	0	0	0				0	0	0	0	0	0	0	2	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0						
11015	护盾4级·法	items/60003	2	60003	2	0	2	30	30	0	0	4	11	15000	5000	1	1	1	1	0	0	0	0	0	0				0	0	0	0	0	0	0	3	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0						
11016	护盾5级·法	items/60004	2	60004	2	0	2	30	30	0	0	4	11	15000	5000	1	1	1	1	0	0	0	0	0	0				0	0	0	0	0	0	0	5	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0						
11017	护盾6级·法	items/60005	2	60005	2	0	2	35	35	0	0	4	11	15000	5000	1	1	1	1	0	0	0	0	0	0				0	0	0	0	0	0	0	6	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0						
11018	护盾7级·法	items/60006	3	60006	2	0	2	35	35	0	0	4	11	15000	5000	1	1	1	1	0	0	0	0	0	0				0	0	0	0	0	0	0	7	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0						
11019	护盾8级·法	items/60007	3	60007	2	0	2	35	35	0	0	4	11	15000	5000	1	1	1	1	0	0	0	0	0	0				0	0	0	0	0	0	0	12	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0						
11020	护盾9级·法	items/60008	3	60008	2	0	2	35	35	0	0	4	11	15000	5000	1	1	1	1	0	0	0	0	0	0				0	0	0	0	0	0	0	12	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0						
11021	护盾10级·法	items/60009	4	60009	2	0	2	35	35	0	0	4	11	15000	5000	1	1	1	1	0	0	0	0	0	0				0	0	0	0	0	0	0	16	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0						
11022	护盾0级·道	items/60000	1	60000	2	0	4	30	30	0	0	4	11	15000	5000	1	1	1	1	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
11023	护盾1级·道	items/60000	1	60000	2	0	4	30	30	0	0	4	11	15000	5000	1	1	1	1	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0						
11024	护盾2级·道	items/60001	1	60001	2	0	4	30	30	0	0	4	11	15000	5000	1	1	1	1	0	0	0	0	0	0				0	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0						
11025	护盾3级·道	items/60002	1	60002	2	0	4	30	30	0	0	4	11	15000	5000	1	1	1	1	0	0	0	0	0	0				0	0	0	0	0	0	0	3	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0						
11026	护盾4级·道	items/60003	2	60003	2	0	4	30	30	0	0	4	11	15000	5000	1	1	1	1	0	0	0	0	0	0				0	0	0	0	0	0	0	5	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0						
11027	护盾5级·道	items/60004	2	60004	2	0	4	30	30	0	0	4	11	15000	5000	1	1	1	1	0	0	0	0	0	0				0	0	0	0	0	0	0	7	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0						
11028	护盾6级·道	items/60005	2	60005	2	0	4	35	35	0	0	4	11	15000	5000	1	1	1	1	0	0	0	0	0	0				0	0	0	0	0	0	0	9	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0						
11029	护盾7级·道	items/60006	3	60006	2	0	4	35	35	0	0	4	11	15000	5000	1	1	1	1	0	0	0	0	0	0				0	0	0	0	0	0	0	11	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0						
11030	护盾8级·道	items/60007	3	60007	2	0	4	35	35	0	0	4	11	15000	5000	1	1	1	1	0	0	0	0	0	0				0	0	0	0	0	0	0	15	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0						
11031	护盾9级·道	items/60008	3	60008	2	0	4	35	35	0	0	4	11	15000	5000	1	1	1	1	0	0	0	0	0	0				0	0	0	0	0	0	0	19	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0						
11032	护盾10级·道	items/60009	4	60009	2	0	4	35	35	0	0	4	11	15000	5000	1	1	1	1	0	0	0	0	0	0				0	0	0	0	0	0	0	24	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0						
#技能书																																																									
22000	基本剑法	items/22000	1	22000	2	0	1	1	1	0	0	10	20	999	100	1	0	1	1	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	jbjf01					基本剑法
22001	攻杀剑法	items/22000	1	22000	2	0	1	1	1	0	0	10	20	999	100	1	0	1	1	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	gsjf01					攻杀剑法
22002	刺杀剑法	items/22000	1	22000	2	0	1	1	1	0	0	10	20	999	100	1	0	1	1	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	csjf01					刺杀剑法
22003	半月弯刀	items/22000	1	22000	2	0	1	1	1	0	0	10	20	999	100	1	0	1	1	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	bywd01					半月弯刀
22004	野蛮冲撞	items/22000	1	22000	2	0	1	1	1	0	0	10	20	999	100	1	0	1	1	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	ymcz01					野蛮冲撞
22005	烈火剑法	items/22000	1	22000	2	0	1	1	1	0	0	10	20	999	100	1	0	1	1	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	lhjf01					烈火剑法
22006	狮子吼	items/22001	1	22001	2	0	1	1	1	0	0	10	20	999	100	1	0	1	1	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	szh01					狮子吼
22007	火球术	items/22000	1	22000	2	0	2	1	1	0	0	10	20	999	100	1	0	1	1	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	hqs01					火球术
22008	抗拒火环	items/22000	1	22000	2	0	2	1	1	0	0	10	20	999	100	1	0	1	1	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	kjhh01					抗拒火环
22009	雷电术	items/22000	1	22000	2	0	2	1	1	0	0	10	20	999	100	1	0	1	1	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	lds01					雷电术
22010	爆炎术	items/22000	1	22000	2	0	2	1	1	0	0	10	20	999	100	1	0	1	1	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	bys01					爆炎术
22011	烈焰火墙	items/22000	1	22000	2	0	2	1	1	0	0	10	20	999	100	1	0	1	1	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	lyhq01					烈焰火墙
22012	冰咆哮	items/22000	1	22000	2	0	2	1	1	0	0	10	20	999	100	1	0	1	1	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	bpx01					冰咆哮
22013	疾光电影	items/22000	1	22000	2	0	2	1	1	0	0	10	20	999	100	1	0	1	1	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	jgdy01					疾光电影
22014	魔法盾	items/22000	1	22000	2	0	2	1	1	0	0	10	20	999	100	1	0	1	1	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	mfd01					魔法盾
22015	高级魔法盾	items/22001	3	22001	2	0	2	1	1	0	0	10	20	999	100	1	0	1	1	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	mfd04					魔法盾
22016	地狱雷光	items/22000	1	22000	2	0	2	1	1	0	0	10	20	999	100	1	0	1	1	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	dylg01					地狱雷光
22017	精神力战法	items/22000	1	22000	2	0	4	1	1	0	0	10	20	999	100	1	0	1	1	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	jslzf01					精神力战法
22018	火灵符	items/22000	1	22000	2	0	4	1	1	0	0	10	20	999	100	1	0	1	1	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	hlf01					火灵符
22019	施毒术	items/22000	1	22000	2	0	4	1	1	0	0	10	20	999	100	1	0	1	1	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	sds01					施毒术
22020	群体治疗术	items/22000	1	22000	2	0	4	1	1	0	0	10	20	999	100	1	0	1	1	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	qtzls01					群体治疗术
22021	召唤神兽	items/22000	1	22000	2	0	4	1	1	0	0	10	20	999	100	1	0	1	1	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	zhs01					召唤神兽
22022	高级召唤神兽	items/22001	3	22001	2	0	4	1	1	0	0	10	20	999	100	1	0	1	1	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	zhs04					召唤神兽
22023	神圣战甲术	items/22000	1	22000	2	0	4	1	1	0	0	10	20	999	100	1	0	1	1	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	sszjs01					神圣战甲术
